BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BRONX,2988,18,1485 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,18,1487 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,18,1489 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,18,1491 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,18,1493 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,19,1463 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,19,1465 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,19,1467 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,19,1469 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2988,19,1471 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,1,1520 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,1,1528 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1550 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1554 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1558 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1566 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1570 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1576 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1580 HOE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1575 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2989,11,1571 VYSE AVENUE,10460,EAST 173RD STREET-VYSE AVENUE,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,2997,30,1707 BRYANT AVENUE,10460,BRYANT AVENUE-EAST 174TH STREET,BUILDING MANAGEMENT ASSOCIATES (PRIVATE - BX 1),3,NA
BRONX,3062,21,558 EAST 181ST STREET,10457,EAST 180TH STREET-MONTEREY AVENUE,TWIN PARKS CONSOLIDATED,6,NA
BRONX,3062,21,560 EAST 181ST STREET,10457,EAST 180TH STREET-MONTEREY AVENUE,TWIN PARKS CONSOLIDATED,6,NA
BRONX,3062,21,2125 LAFONTAINE AVENUE,10457,EAST 180TH STREET-MONTEREY AVENUE,TWIN PARKS CONSOLIDATED,6,NA
BRONX,3130,100,2021 BOSTON ROAD,10460,1010 EAST 178TH STREET,MURPHY,6,NA
BRONX,3143,155,353 FORD STREET,10457,TWIN PARKS WEST (SITES 1 & 2),TWIN PARKS CONSOLIDATED,5,NA
BRONX,3143,155,355 FORD STREET,10457,TWIN PARKS WEST (SITES 1 & 2),TWIN PARKS CONSOLIDATED,5,NA
BRONX,3143,155,365 FORD STREET,10457,TWIN PARKS WEST (SITES 1 & 2),TWIN PARKS CONSOLIDATED,5,NA
BRONX,3239,4,2667 HEATH AVENUE,10463,BAILEY AVENUE-WEST 193RD STREET,FORT INDEPENDENCE,7,NA
BRONX,3261,102,3353 FORT INDEPENDENCE STREET,10463,FORT INDEPENDENCE STREET-HEATH AVENUE,FORT INDEPENDENCE,8,NA
BRONX,3261,102,3355 FORT INDEPENDENCE STREET,10463,FORT INDEPENDENCE STREET-HEATH AVENUE,FORT INDEPENDENCE,8,NA
BRONX,3265,1,5496 BROADWAY,10463,MARBLE HILL,MARBLE HILL,8,NA
BRONX,3265,1,2861 EXTERIOR STREET,10463,MARBLE HILL,MARBLE HILL,8,NA
BRONX,3509,25,444 TORRY AVENUE,10473,FHA REPOSSESSED HOUSES (GROUP II),BAISLEY PARK,9,NA
BRONX,3512,39,447 EFFINGHAM AVENUE,10473,FHA REPOSSESSED HOUSES (GROUP IV),BAISLEY PARK,9,NA
BRONX,3515,1,1711 LACOMBE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,1715 LACOMBE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,1704 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,1686 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,515 ROSEDALE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,525 ROSEDALE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,541 ROSEDALE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3515,1,551 ROSEDALE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3534,1,530 OLMSTEAD AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3534,1,2120 RANDALL AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3537,1,580 CASTLE HILL AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3537,1,535 HAVEMEYER AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3537,1,2225 LACOMBE AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3551,1,1665 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1669 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1685 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1689 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1711 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1719 RANDALL AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,639 ROSEDALE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,615 ROSEDALE AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1682 SEWARD AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1686 SEWARD AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1670 SEWARD AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3551,1,1676 SEWARD AVENUE,10473,SOUNDVIEW,SOUNDVIEW,9,NA
BRONX,3570,1,615 CASTLE HILL AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3570,1,625A CASTLE HILL AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3573,1,2275 RANDALL AVENUE,10473,CASTLE HILL,CASTLE HILL,9,NA
BRONX,3591,1,781 CROES AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,785 CROES AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,789 CROES AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,793 CROES AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1683 CROES PLACE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1685 CROES PLACE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1687 CROES PLACE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1682 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1684 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1686 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1674 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1676 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1678 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1680 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1666 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1668 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1670 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1672 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1660 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1662 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1664 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,780 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,784 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,788 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,768 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,770 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,772 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,774 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,750 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,752 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,754 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,756 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,738 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,740 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,742 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,744 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,720 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,722 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,724 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,726 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,758 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,760 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,764 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,766 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,728 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,730 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,732 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,734 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,736 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,700 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,704 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,708 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,712 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1671 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1673 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1675 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1677 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1663 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1665 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1667 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3591,1,1669 SEWARD AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3594,1,712 NOBLE AVENUE,10473,SACK WERN,SACK WERN,9,NA
BRONX,3633,1,10 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,12 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,14 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,16 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,18 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,20 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,22 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,34 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,36 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,38 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,40 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,42 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,44 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,58 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,60 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,62 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,64 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,66 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,68 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,80 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,82 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,2 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,4 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,6 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,8 CLASON POINT LANE NORTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,30 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,32 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,46 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,48 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,50 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,52 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,54 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,56 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,70 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,72 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,74 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,76 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,17 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,19 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,21 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,23 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,9 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,11 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,15 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,3 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,7 CLASON POINT LANE SOUTH,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1685 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1687 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1689 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1691 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1677 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1679 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1681 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1683 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1667 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1669 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1671 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1673 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1675 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1661 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1663 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1665 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1719 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1705 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1707 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1709 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1711 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1697 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1699 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1701 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1703 LAFAYETTE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,856 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,860 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,864 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,868 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,872 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,842 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,844 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,846 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,848 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,834 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,836 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,838 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,840 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,810 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,814 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,818 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,822 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,826 METCALF AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,865 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,867 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,869 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,871 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,873 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,857 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,859 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,861 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,863 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,839 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,843 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,847 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,851 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,827 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,829 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,831 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,833 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,819 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,821 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,823 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,825 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,801 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,805 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,807 NOBLE AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1690 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1692 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1694 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1698 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1682 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1684 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1686 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1688 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
BRONX,3633,1,1660 STORY AVENUE,10473,CLASON POINT GARDENS,SACK WERN,9,NA
